uid,filename,test_id,sn,test_pressure,test_mode,vl1,vl2,vl3,anomalous,anomaly_code,cumulated_throughput,cumulated_on_time,cumulated_pulses
2075,02075_023_SN20_21bars_ramp2.csv,23,20,21.0,ramp2,True,True,False,False,0,5.647185495723499,1.335338888888889,3694.0
2076,02076_024_SN20_21bars_ramp3.csv,24,20,21.0,ramp3,True,True,False,False,0,5.6686427417232315,1.3406166666666668,3732.0
2077,02077_025_SN20_21bars_ramp4.csv,25,20,21.0,ramp4,True,True,False,False,0,5.798054590278137,1.3711722222222222,3751.0
2078,02078_026_SN20_21bars_onmod.csv,26,20,21.0,onmod,True,False,False,False,0,6.275006693808715,1.4842277777777777,3824.0
2079,02079_027_SN20_21bars_offmod.csv,27,20,21.0,offmod,True,True,False,True,27.0,6.361335605018564,1.5065527777777776,4624.0
2080,02080_028_SN20_21bars_random_short.csv,28,20,21.0,random_short,True,True,False,False,0,7.2106374942708875,1.7176638888888887,5424.0
2081,02081_029_SN20_21bars_random_long.csv,29,20,21.0,random_long,True,True,False,False,0,7.369241940071299,1.7584027777777775,5724.0
2082,02082_030_SN20_21bars_random_mixed.csv,30,20,21.0,random_mixed,True,True,False,False,0,7.916774299870487,1.891458333333333,5819.0
2083,02083_031_SN20_18bars_ramp1.csv,31,20,18.0,ramp1,True,True,False,False,0,8.116294277807205,1.9407138888888886,5919.0
2084,02084_032_SN20_18bars_ramp2.csv,32,20,18.0,ramp2,True,True,False,False,0,8.20035588979274,1.9659916666666664,6101.0
2085,02085_033_SN20_18bars_ramp3.csv,33,20,18.0,ramp3,True,True,False,False,0,8.2179764050143,1.971269444444444,6139.0
2086,02086_034_SN20_18bars_ramp4.csv,34,20,18.0,ramp4,True,True,False,False,0,8.324750765327222,2.0018249999999997,6158.0
2087,02087_035_SN20_18bars_onmod.csv,35,20,18.0,onmod,True,False,False,False,0,8.71843757619365,2.114880555555555,6231.0
2088,02088_036_SN20_18bars_offmod.csv,36,20,18.0,offmod,True,True,False,False,0,8.787841146419156,2.1367416666666665,7031.0
2089,02089_037_SN20_18bars_random_short.csv,37,20,18.0,random_short,True,True,False,False,0,9.489990259760413,2.347852777777778,7831.0
2090,02090_038_SN20_18bars_random_long.csv,38,20,18.0,random_long,True,True,False,False,0,9.61887496603056,2.388025,8131.0
2091,02091_039_SN20_18bars_random_mixed.csv,39,20,18.0,random_mixed,True,True,False,False,0,10.038828480875223,2.5113583333333334,8226.0
2092,02092_040_SN20_24bars_ssf.csv,40,20,24.0,ssf,True,True,False,False,0,10.193320772166755,2.557366666666667,8326.0
2093,02093_041_SN20_21bars_ssf.csv,41,20,21.0,ssf,True,True,False,True,26.0,10.573265729729771,2.6407000000000003,8327.0
2094,02094_042_SN20_18bars_ssf.csv,42,20,18.0,ssf,True,True,False,False,0,10.90237382744991,2.7240333333333338,8328.0
2095,02095_043_SN20_15bars_ssf.csv,43,20,15.0,ssf,True,True,False,False,0,11.183291722289962,2.8073666666666672,8329.0
2096,02096_044_SN20_12bars_ssf.csv,44,20,12.0,ssf,True,True,False,False,0,11.418756106474195,2.8907000000000007,8330.0
2097,02097_045_SN20_9bars_ssf.csv,45,20,9.0,ssf,True,True,False,False,0,11.611827648875357,2.974033333333334,8331.0
2098,02098_046_SN20_24bars_health_check.csv,46,20,24.0,health_check,True,True,False,False,0,11.766197079114857,3.0573666666666677,8332.0
2099,02099_047_SN20_21bars_health_check.csv,47,20,21.0,health_check,True,True,False,False,0,11.874771755377813,3.0827416666666676,8515.0
2100,02100_048_SN20_18bars_health_check.csv,48,20,18.0,health_check,True,True,False,False,0,11.968639457313852,3.1081166666666675,8698.0
2101,02101_049_SN20_15bars_health_check.csv,49,20,15.0,health_check,True,True,False,False,0,12.048516535658512,3.1334916666666675,8881.0
2102,02102_050_SN20_12bars_health_check.csv,50,20,12.0,health_check,True,True,False,False,0,12.115401081965302,3.1588666666666674,9064.0
2103,02103_051_SN20_9bars_health_check.csv,51,20,9.0,health_check,True,True,False,True,28.0,12.170184583356301,3.1842416666666673,9247.0
2104,02104_052_SN20_15bars_ramp1.csv,52,20,15.0,ramp1,True,True,False,False,0,12.2139571018091,3.2096166666666672,9430.0
2105,02105_053_SN20_15bars_ramp2.csv,53,20,15.0,ramp2,True,True,False,False,0,12.280394640405753,3.234894444444445,9612.0
2106,02106_054_SN20_15bars_ramp3.csv,54,20,15.0,ramp3,True,True,False,False,0,12.294348854488593,3.2401722222222227,9650.0
2107,02107_055_SN20_15bars_ramp4.csv,55,20,15.0,ramp4,True,True,False,True,28.0,12.379105148206586,3.270727777777778,9669.0
2108,02108_056_SN20_15bars_onmod.csv,56,20,15.0,onmod,True,False,False,False,0,12.6916495842132,3.3837833333333336,9742.0
2109,02109_057_SN20_15bars_offmod.csv,57,20,15.0,offmod,True,True,False,False,0,12.746816649937369,3.4057861111111114,10542.0
2110,02110_058_SN20_15bars_random_short.csv,58,20,15.0,random_short,True,True,False,False,0,13.302857661335958,3.6168972222222227,11342.0
2111,02111_059_SN20_15bars_random_long.csv,59,20,15.0,random_long,True,True,False,False,0,13.407095508687258,3.6578861111111114,11642.0
2112,02112_060_SN20_15bars_random_mixed.csv,60,20,15.0,random_mixed,True,True,False,False,0,13.795826877733305,3.801219444444445,11743.0
2113,02113_061_SN20_12bars_ramp1.csv,61,20,12.0,ramp1,True,True,False,False,0,13.884111441336875,3.834536111111112,11843.0
2114,02114_062_SN20_12bars_ramp2.csv,62,20,12.0,ramp2,True,True,False,False,0,13.937048852047003,3.8598138888888895,12025.0
2115,02115_063_SN20_12bars_ramp3.csv,63,20,12.0,ramp3,True,True,False,False,0,13.948188984862012,3.8650916666666673,12063.0
2116,02116_064_SN20_12bars_ramp4.csv,64,20,12.0,ramp4,True,True,False,False,0,14.015979539423745,3.8956472222222227,12082.0
2117,02117_065_SN20_12bars_onmod.csv,65,20,12.0,onmod,True,False,False,False,0,14.265855559698446,4.008702777777779,12155.0
2118,02118_066_SN20_12bars_offmod.csv,66,20,12.0,offmod,True,True,False,False,0,14.309852910808619,4.0305694444444455,12955.0
2119,02119_067_SN20_12bars_random_short.csv,67,20,12.0,random_short,True,True,False,True,27.0,14.754150484871692,4.241680555555557,13755.0
2120,02120_068_SN20_12bars_random_long.csv,68,20,12.0,random_long,True,True,False,False,0,14.837022171982717,4.282366666666668,14055.0
2121,02121_069_SN20_12bars_random_mixed.csv,69,20,12.0,random_mixed,True,True,False,False,0,15.155658543514223,4.429033333333335,14151.0
2122,02122_070_SN20_9bars_ramp1.csv,70,20,9.0,ramp1,True,True,False,False,0,15.21829458264546,4.45856388888889,14251.0
2123,02123_071_SN20_9bars_ramp2.csv,71,20,9.0,ramp2,True,True,False,False,0,15.259451404073005,4.4838416666666685,14433.0
2124,02124_072_SN20_9bars_ramp3.csv,72,20,9.0,ramp3,True,True,False,False,0,15.268089857385803,4.489119444444446,14471.0
2125,02125_073_SN20_9bars_ramp4.csv,73,20,9.0,ramp4,True,True,False,False,0,15.321081005806683,4.519675000000002,14490.0
2126,02126_074_SN20_9bars_onmod.csv,74,20,9.0,onmod,True,False,False,False,0,15.516347670964748,4.632730555555558,14563.0
2127,02127_075_SN20_9bars_offmod.csv,75,20,9.0,offmod,True,True,False,False,0,15.551097099342286,4.6547388888888905,15363.0
2128,02128_076_SN20_9bars_random_short.csv,76,20,9.0,random_short,True,True,False,False,0,15.89785788709496,4.865850000000002,16163.0
2129,02129_077_SN20_9bars_random_long.csv,77,20,9.0,random_long,True,True,False,False,0,15.963532868589398,4.907200000000002,16463.0
2130,02130_078_SN20_9bars_random_mixed.csv,78,20,9.0,random_mixed,True,True,False,False,0,16.194259769359917,5.042755555555558,16558.0
2131,02131_079_SN20_24bars_ssf.csv,79,20,24.0,ssf,True,True,False,False,0,16.25222532629159,5.077547222222225,16658.0
2132,02132_080_SN20_21bars_ssf.csv,80,20,21.0,ssf,True,True,False,False,0,16.59652945713844,5.160880555555558,16659.0
2133,02133_081_SN20_18bars_ssf.csv,81,20,18.0,ssf,True,True,False,False,0,16.894905432621957,5.244213888888891,16660.0
2134,02134_082_SN20_15bars_ssf.csv,82,20,15.0,ssf,True,True,False,False,0,17.149627995622367,5.327547222222224,16661.0
2135,02135_083_SN20_12bars_ssf.csv,83,20,12.0,ssf,True,True,False,True,27.0,17.363153161465075,5.410880555555557,16662.0
2136,02136_084_SN20_9bars_ssf.csv,84,20,9.0,ssf,True,True,False,False,0,17.543334852953766,5.49421388888889,16663.0
2137,02137_085_SN20_24bars_health_check.csv,85,20,24.0,health_check,True,True,False,False,0,17.68340081600288,5.577547222222223,16664.0
2138,02138_086_SN20_21bars_health_check.csv,86,20,21.0,health_check,True,True,False,False,0,17.781503654715493,5.602922222222223,16847.0
2139,02139_087_SN20_18bars_health_check.csv,87,20,18.0,health_check,True,True,False,False,0,17.86661065260646,5.628297222222224,17030.0
2140,02140_088_SN20_15bars_health_check.csv,88,20,15.0,health_check,True,True,False,False,0,17.939070445283782,5.653672222222224,17213.0
2141,02141_089_SN20_12bars_health_check.csv,89,20,12.0,health_check,True,True,False,False,0,17.999690665677058,5.679047222222224,17396.0
2142,02142_090_SN20_9bars_health_check.csv,90,20,9.0,health_check,True,True,False,False,0,18.049480068498326,5.704422222222225,17579.0
2143,02143_091_SN20_7bars_ssf.csv,91,20,7.0,ssf,True,True,False,False,0,18.089181976532384,5.729797222222225,17762.0
2144,02144_092_SN20_5bars_ssf.csv,92,20,5.0,ssf,True,True,False,False,0,18.20703476943524,5.813130555555558,17763.0
2145,02145_093_SN20_7bars_health_check.csv,93,20,7.0,health_check,True,True,False,False,0,18.306197067631146,5.896463888888891,17764.0
2146,02146_094_SN20_5bars_health_check.csv,94,20,5.0,health_check,True,True,False,False,0,18.33975354876232,5.9218388888888915,17947.0
2147,02147_095_SN20_7bars_ramp1.csv,95,20,7.0,ramp1,True,True,False,False,0,18.367945740352354,5.947213888888892,18130.0
2148,02148_096_SN20_7bars_ramp2.csv,96,20,7.0,ramp2,True,True,False,False,0,18.40113105522287,5.97249166666667,18312.0
2149,02149_097_SN20_7bars_ramp3.csv,97,20,7.0,ramp3,True,True,False,False,0,18.408089149467777,5.977769444444448,18350.0
2150,02150_098_SN20_7bars_ramp4.csv,98,20,7.0,ramp4,True,True,False,False,0,18.450974871525414,6.008325000000004,18369.0
2151,02151_099_SN20_7bars_onmod.csv,99,20,7.0,onmod,True,False,False,False,0,18.60902312007144,6.121380555555559,18442.0
2152,02152_100_SN20_7bars_offmod.csv,100,20,7.0,offmod,True,True,False,False,0,18.637161139316092,6.143158333333337,19242.0
2153,02153_101_SN20_7bars_random_short.csv,101,20,7.0,random_short,True,True,False,False,0,18.917371079165875,6.354269444444448,20042.0
2154,02154_102_SN20_7bars_random_long.csv,102,20,7.0,random_long,True,True,False,True,21.0,18.968417281221832,6.394108333333337,20342.0
2155,02155_103_SN20_7bars_random_mixed.csv,103,20,7.0,random_mixed,True,True,False,False,0,19.166162659721397,6.537441666666671,20448.0
2156,02156_104_SN20_5bars_ramp1.csv,104,20,5.0,ramp1,True,True,False,False,0,19.208617698958616,6.569036111111115,20548.0
2157,02157_105_SN20_5bars_ramp2.csv,105,20,5.0,ramp2,True,True,False,False,0,19.235734959674893,6.594313888888893,20730.0
2158,02158_106_SN20_5bars_ramp3.csv,106,20,5.0,ramp3,True,True,False,False,0,19.24145733917837,6.5995916666666705,20768.0
2159,02159_107_SN20_5bars_ramp4.csv,107,20,5.0,ramp4,True,True,False,True,6.0,19.27680905188622,6.630147222222226,20787.0
2160,02160_108_SN20_5bars_onmod.csv,108,20,5.0,onmod,True,False,False,True,6.0,19.346399729645874,6.743202777777782,20860.0
2161,02161_109_SN20_5bars_offmod.csv,109,20,5.0,offmod,True,True,False,True,6.0,19.349473338603556,6.765688888888893,21660.0
2162,02162_110_SN20_5bars_random_short.csv,110,20,5.0,random_short,True,True,False,False,0,19.377728695470083,6.976800000000004,22460.0
2163,02163_111_SN20_5bars_random_long.csv,111,20,5.0,random_long,True,True,False,True,6.0,19.42020439742462,7.016875000000004,22760.0
2164,02164_112_SN20_5bars_random_mixed.csv,112,20,5.0,random_mixed,True,True,False,True,6.0,19.503136721365387,7.157152777777782,22853.0
2165,02165_001_SN21_24bars_ssf.csv,1,21,24.0,ssf,True,True,False,False,0,0.0,0.0,0.0
2166,02166_002_SN21_21bars_ssf.csv,2,21,21.0,ssf,True,True,False,False,0,0.5141414404556646,0.08333333333333333,1.0
2167,02167_003_SN21_18bars_ssf.csv,3,21,18.0,ssf,True,True,False,False,0,0.9565970620806686,0.16666666666666666,2.0
2168,02168_004_SN21_15bars_ssf.csv,4,21,15.0,ssf,True,True,False,False,0,1.3308534753586558,0.25,3.0
2169,02169_005_SN21_12bars_ssf.csv,5,21,12.0,ssf,True,True,False,False,0,1.6413454075629197,0.3333333333333333,4.0
2170,02170_006_SN21_9bars_ssf.csv,6,21,9.0,ssf,True,True,False,False,0,1.8926607117529044,0.41666666666666663,5.0
2171,02171_007_SN21_24bars_health_check.csv,7,21,24.0,health_check,True,True,False,False,0,2.090134126924315,0.49999999999999994,6.0
2172,02172_008_SN21_21bars_health_check.csv,8,21,21.0,health_check,True,True,False,False,0,2.2365008525382772,0.5253749999999999,189.0
2173,02173_009_SN21_18bars_health_check.csv,9,21,18.0,health_check,True,True,False,False,0,2.363066983764873,0.55075,372.0
2174,02174_010_SN21_15bars_health_check.csv,10,21,15.0,health_check,True,True,False,False,0,2.4698565539457933,0.576125,555.0
2175,02175_011_SN21_12bars_health_check.csv,11,21,12.0,health_check,True,True,False,False,0,2.558356250851143,0.6015,738.0
2176,02176_012_SN21_9bars_health_check.csv,12,21,9.0,health_check,True,True,False,False,0,2.6299464533912094,0.6268750000000001,921.0
2177,02177_013_SN21_24bars_ramp1.csv,13,21,24.0,ramp1,True,True,False,False,0,2.6860033867072923,0.6522500000000001,1104.0
2178,02178_014_SN21_24bars_ramp2.csv,14,21,24.0,ramp2,True,True,False,False,0,2.8306375983089933,0.6775277777777778,1286.0
2179,02179_015_SN21_24bars_ramp3.csv,15,21,24.0,ramp3,True,True,False,False,0,2.861040903102585,0.6828055555555557,1324.0
2180,02180_016_SN21_24bars_ramp4.csv,16,21,24.0,ramp4,True,True,False,False,0,3.043241298485728,0.7133611111111112,1343.0
2181,02181_017_SN21_24bars_onmod.csv,17,21,24.0,onmod,True,True,False,False,0,3.713544582686091,0.8264166666666668,1416.0
2182,02182_018_SN21_24bars_offmod.csv,18,21,24.0,offmod,True,True,False,False,0,3.833310853606235,0.8482222222222223,2216.0
2183,02183_019_SN21_24bars_random_short.csv,19,21,24.0,random_short,True,True,False,False,0,5.030824146086287,1.0593333333333335,3016.0
2184,02184_020_SN21_24bars_random_long.csv,20,21,24.0,random_long,True,True,False,True,20.0,5.251014003849601,1.0995138888888891,3316.0
2185,02185_021_SN21_24bars_random_mixed.csv,21,21,24.0,random_mixed,True,True,False,False,0,6.235133664929627,1.2711805555555558,3412.0
2186,02186_022_SN21_21bars_ramp1.csv,22,21,21.0,ramp1,True,True,False,False,0,6.453999579071337,1.3100611111111113,3512.0
2187,02187_023_SN21_21bars_ramp2.csv,23,21,21.0,ramp2,True,True,False,False,0,6.572867356343547,1.335338888888889,3694.0
2188,02188_024_SN21_21bars_ramp3.csv,24,21,21.0,ramp3,True,True,False,False,0,6.5978320678716855,1.3406166666666668,3732.0
2189,02189_025_SN21_21bars_ramp4.csv,25,21,21.0,ramp4,True,True,False,False,0,6.747709705081691,1.3711722222222222,3751.0
2190,02190_026_SN21_21bars_onmod.csv,26,21,21.0,onmod,True,False,False,True,28.0,7.299200135358842,1.4842277777777777,3824.0
2191,02191_027_SN21_21bars_offmod.csv,27,21,21.0,offmod,True,True,False,True,29.0,7.399824188342599,1.5065527777777776,4624.0
2192,02192_028_SN21_21bars_random_short.csv,28,21,21.0,random_short,True,True,False,False,0,8.383819577248415,1.7176638888888887,5424.0
2193,02193_029_SN21_21bars_random_long.csv,29,21,21.0,random_long,True,True,False,False,0,8.56793362560719,1.7584027777777775,5724.0
2194,02194_030_SN21_21bars_random_mixed.csv,30,21,21.0,random_mixed,True,True,False,False,0,9.199221239205427,1.891458333333333,5819.0
2195,02195_031_SN21_18bars_ramp1.csv,31,21,18.0,ramp1,True,True,False,False,0,9.429653259673055,1.9407138888888886,5919.0
2196,02196_032_SN21_18bars_ramp2.csv,32,21,18.0,ramp2,True,True,False,True,22.0,9.526039808893751,1.9659916666666664,6101.0
2197,02197_033_SN21_18bars_ramp3.csv,33,21,18.0,ramp3,True,True,False,True,20.0,9.546215315468864,1.971269444444444,6139.0
2198,02198_034_SN21_18bars_ramp4.csv,34,21,18.0,ramp4,True,True,False,False,0,9.668353813623181,2.0018249999999997,6158.0
2199,02199_035_SN21_18bars_onmod.csv,35,21,18.0,onmod,True,False,False,False,0,10.118616875680312,2.114880555555555,6231.0
2200,02200_036_SN21_18bars_offmod.csv,36,21,18.0,offmod,True,True,False,False,0,10.198653316991317,2.1367416666666665,7031.0
2201,02201_037_SN21_18bars_random_short.csv,37,21,18.0,random_short,True,True,False,False,0,11.003095705498577,2.347852777777778,7831.0
2202,02202_038_SN21_18bars_random_long.csv,38,21,18.0,random_long,True,True,False,False,0,11.151039184900071,2.388025,8131.0
2203,02203_039_SN21_18bars_random_mixed.csv,39,21,18.0,random_mixed,True,True,False,False,0,11.629737366041374,2.5113583333333334,8226.0
2204,02204_040_SN21_24bars_ssf.csv,40,21,24.0,ssf,True,True,False,False,0,11.805817948036095,2.557366666666667,8326.0
2205,02205_041_SN21_21bars_ssf.csv,41,21,21.0,ssf,True,True,False,False,0,12.244516562791887,2.6407000000000003,8327.0
2206,02206_042_SN21_18bars_ssf.csv,42,21,18.0,ssf,True,True,False,True,27.0,12.622134030891832,2.7240333333333338,8328.0
2207,02207_043_SN21_15bars_ssf.csv,43,21,15.0,ssf,True,True,False,False,0,12.941877460659725,2.8073666666666672,8329.0
2208,02208_044_SN21_12bars_ssf.csv,44,21,12.0,ssf,True,True,False,False,0,13.207226870191278,2.8907000000000007,8330.0
2209,02209_045_SN21_9bars_ssf.csv,45,21,9.0,ssf,True,True,False,False,0,13.422104032599568,2.974033333333334,8331.0
2210,02210_046_SN21_24bars_health_check.csv,46,21,24.0,health_check,True,True,False,False,0,13.590991945647394,3.0573666666666677,8332.0
2211,02211_047_SN21_21bars_health_check.csv,47,21,21.0,health_check,True,True,False,False,0,13.716456523558472,3.0827416666666676,8515.0
2212,02212_048_SN21_18bars_health_check.csv,48,21,18.0,health_check,True,True,False,False,0,13.824285307401247,3.1081166666666675,8698.0
2213,02213_049_SN21_15bars_health_check.csv,49,21,15.0,health_check,True,True,False,False,0,13.91549150966301,3.1334916666666675,8881.0
2214,02214_050_SN21_12bars_health_check.csv,50,21,12.0,health_check,True,True,False,False,0,13.991066775526823,3.1588666666666674,9064.0
2215,02215_051_SN21_9bars_health_check.csv,51,21,9.0,health_check,True,True,False,False,0,14.052201019151592,3.1842416666666673,9247.0
2216,02216_052_SN21_15bars_ramp1.csv,52,21,15.0,ramp1,True,True,False,False,0,14.100354506867694,3.2096166666666672,9430.0
2217,02217_053_SN21_15bars_ramp2.csv,53,21,15.0,ramp2,True,True,False,False,0,14.175536608932934,3.234894444444445,9612.0
2218,02218_054_SN21_15bars_ramp3.csv,54,21,15.0,ramp3,True,True,False,True,21.0,14.191293850082177,3.2401722222222227,9650.0
2219,02219_055_SN21_15bars_ramp4.csv,55,21,15.0,ramp4,True,True,False,False,0,14.28699587951003,3.270727777777778,9669.0
2220,02220_056_SN21_15bars_onmod.csv,56,21,15.0,onmod,True,False,False,False,0,14.638715188814755,3.3837833333333336,9742.0
2221,02221_057_SN21_15bars_offmod.csv,57,21,15.0,offmod,True,True,False,True,23.0,14.701304832376612,3.4057861111111114,10542.0
2222,02222_058_SN21_15bars_random_short.csv,58,21,15.0,random_short,True,True,False,True,29.0,15.328825751504285,3.6168972222222227,11342.0
2223,02223_059_SN21_15bars_random_long.csv,59,21,15.0,random_long,True,True,False,False,0,15.446572785004767,3.6578861111111114,11642.0
2224,02224_060_SN21_15bars_random_mixed.csv,60,21,15.0,random_mixed,True,True,False,False,0,15.88336991526422,3.801219444444445,11743.0
2225,02225_061_SN21_12bars_ramp1.csv,61,21,12.0,ramp1,True,True,False,False,0,15.982599232413012,3.834536111111112,11843.0
2226,02226_062_SN21_12bars_ramp2.csv,62,21,12.0,ramp2,True,True,False,False,0,16.041487760420843,3.8598138888888895,12025.0
2227,02227_063_SN21_12bars_ramp3.csv,63,21,12.0,ramp3,True,True,False,False,0,16.053803109353975,3.8650916666666673,12063.0
2228,02228_064_SN21_12bars_ramp4.csv,64,21,12.0,ramp4,True,True,False,False,0,16.12883652974988,3.8956472222222227,12082.0
2229,02229_065_SN21_12bars_onmod.csv,65,21,12.0,onmod,True,False,False,True,30.0,16.405889675276185,4.008702777777779,12155.0
2230,02230_066_SN21_12bars_offmod.csv,66,21,12.0,offmod,True,True,False,False,0,16.45495895864424,4.0305694444444455,12955.0
2231,02231_067_SN21_12bars_random_short.csv,67,21,12.0,random_short,True,True,False,False,0,16.949115562893088,4.241680555555557,13755.0
2232,02232_068_SN21_12bars_random_long.csv,68,21,12.0,random_long,True,True,False,False,0,17.041219055797722,4.282366666666668,14055.0
2233,02233_069_SN21_12bars_random_mixed.csv,69,21,12.0,random_mixed,True,True,False,False,0,17.393837499163112,4.429033333333335,14151.0
2234,02234_070_SN21_9bars_ramp1.csv,70,21,9.0,ramp1,True,True,False,False,0,17.46327629833555,4.45856388888889,14251.0
2235,02235_071_SN21_9bars_ramp2.csv,71,21,9.0,ramp2,True,True,False,False,0,17.508302610902064,4.4838416666666685,14433.0
2236,02236_072_SN21_9bars_ramp3.csv,72,21,9.0,ramp3,True,True,False,True,26.0,17.51773495755067,4.489119444444446,14471.0
2237,02237_073_SN21_9bars_ramp4.csv,73,21,9.0,ramp4,True,True,False,False,0,17.575505421704843,4.519675000000002,14490.0
2238,02238_074_SN21_9bars_onmod.csv,74,21,9.0,onmod,True,False,False,False,0,17.788256725802505,4.632730555555558,14563.0
2239,02239_075_SN21_9bars_offmod.csv,75,21,9.0,offmod,True,True,False,False,0,17.82622792235723,4.6547388888888905,15363.0
2240,02240_076_SN21_9bars_random_short.csv,76,21,9.0,random_short,True,True,False,False,0,18.204717932201707,4.865850000000002,16163.0
2241,02241_077_SN21_9bars_random_long.csv,77,21,9.0,random_long,True,True,False,False,0,18.276297671179066,4.907200000000002,16463.0
2242,02242_078_SN21_9bars_random_mixed.csv,78,21,9.0,random_mixed,True,True,False,False,0,18.527445056587933,5.042755555555558,16558.0
2243,02243_079_SN21_24bars_ssf.csv,79,21,24.0,ssf,True,True,False,False,0,18.590636853590592,5.077547222222225,16658.0
2244,02244_080_SN21_21bars_ssf.csv,80,21,21.0,ssf,True,True,False,False,0,18.984870647167174,5.160880555555558,16659.0
2245,02245_081_SN21_18bars_ssf.csv,81,21,18.0,ssf,True,True,False,False,0,19.3243849620095,5.244213888888891,16660.0
2246,02246_082_SN21_15bars_ssf.csv,82,21,15.0,ssf,True,True,False,False,0,19.611810727035007,5.327547222222224,16661.0
2247,02247_083_SN21_12bars_ssf.csv,83,21,12.0,ssf,True,True,False,False,0,19.850473547096488,5.410880555555557,16662.0
2248,02248_084_SN21_9bars_ssf.csv,84,21,9.0,ssf,True,True,False,False,0,20.043795617610016,5.49421388888889,16663.0
2249,02249_085_SN21_24bars_health_check.csv,85,21,24.0,health_check,True,True,False,False,0,20.195779030903207,5.577547222222223,16664.0
2250,02250_086_SN21_21bars_health_check.csv,86,21,21.0,health_check,True,True,False,False,0,20.30824810509144,5.602922222222223,16847.0
2251,02251_087_SN21_18bars_health_check.csv,87,21,18.0,health_check,True,True,False,False,0,20.40500338113169,5.628297222222224,17030.0
2252,02252_088_SN21_15bars_health_check.csv,88,21,15.0,health_check,True,True,False,False,0,20.486949745204253,5.653672222222224,17213.0
2253,02253_089_SN21_12bars_health_check.csv,89,21,12.0,health_check,True,True,False,False,0,20.554949327022214,5.679047222222224,17396.0
2254,02254_090_SN21_9bars_health_check.csv,90,21,9.0,health_check,True,True,False,True,27.0,20.609962715476875,5.704422222222225,17579.0
2255,02255_091_SN21_7bars_ssf.csv,91,21,7.0,ssf,True,True,False,False,0,20.653267275924897,5.729797222222225,17762.0
2256,02256_092_SN21_5bars_ssf.csv,92,21,5.0,ssf,True,True,False,False,0,20.779174575284685,5.813130555555558,17763.0
2257,02257_093_SN21_7bars_health_check.csv,93,21,7.0,health_check,True,True,False,False,0,20.883184684659334,5.896463888888891,17764.0
2258,02258_094_SN21_5bars_health_check.csv,94,21,5.0,health_check,True,True,False,False,0,20.919142682775487,5.9218388888888915,17947.0
2259,02259_095_SN21_7bars_ramp1.csv,95,21,7.0,ramp1,True,True,False,False,0,20.948858186490792,5.947213888888892,18130.0
2260,02260_096_SN21_7bars_ramp2.csv,96,21,7.0,ramp2,True,True,False,False,0,20.984433314582013,5.97249166666667,18312.0
2261,02261_097_SN21_7bars_ramp3.csv,97,21,7.0,ramp3,True,True,False,False,0,20.99190484893144,5.977769444444448,18350.0
2262,02262_098_SN21_7bars_ramp4.csv,98,21,7.0,ramp4,True,True,False,False,0,21.037717380260457,6.008325000000004,18369.0
2263,02263_099_SN21_7bars_onmod.csv,99,21,7.0,onmod,True,False,False,True,28.0,21.20658065079693,6.121380555555559,18442.0
2264,02264_100_SN21_7bars_offmod.csv,100,21,7.0,offmod,True,True,False,False,0,21.23718057032079,6.143158333333337,19242.0
2265,02265_101_SN21_7bars_random_short.csv,101,21,7.0,random_short,True,True,False,False,0,21.53753649732041,6.354269444444448,20042.0
2266,02266_102_SN21_7bars_random_long.csv,102,21,7.0,random_long,True,True,False,True,23.0,21.59240851190744,6.394108333333337,20342.0
2267,02267_103_SN21_7bars_random_mixed.csv,103,21,7.0,random_mixed,True,True,False,False,0,21.80334156784548,6.537441666666671,20448.0
2268,02268_104_SN21_5bars_ramp1.csv,104,21,5.0,ramp1,True,True,False,False,0,21.848794843089802,6.569036111111115,20548.0
2269,02269_105_SN21_5bars_ramp2.csv,105,21,5.0,ramp2,True,True,False,False,0,21.877519874278214,6.594313888888893,20730.0
2270,02270_106_SN21_5bars_ramp3.csv,106,21,5.0,ramp3,True,True,False,False,0,21.883532042353515,6.5995916666666705,20768.0
2271,02271_107_SN21_5bars_ramp4.csv,107,21,5.0,ramp4,True,True,False,False,0,21.920749039407795,6.630147222222226,20787.0
2272,02272_108_SN21_5bars_onmod.csv,108,21,5.0,onmod,True,False,False,False,0,22.05763644219158,6.743202777777782,20860.0
2273,02273_109_SN21_5bars_offmod.csv,109,21,5.0,offmod,True,True,False,False,0,22.082968059231636,6.765688888888893,21660.0
2274,02274_110_SN21_5bars_random_short.csv,110,21,5.0,random_short,True,True,False,False,0,22.32572841669297,6.976800000000004,22460.0
2275,02275_111_SN21_5bars_random_long.csv,111,21,5.0,random_long,True,True,False,False,0,22.370370932111356,7.016875000000004,22760.0
2276,02276_112_SN21_5bars_random_mixed.csv,112,21,5.0,random_mixed,True,True,False,True,12.0,22.538097197063347,7.157152777777782,22853.0
2277,02277_001_SN22_24bars_ssf.csv,1,22,24.0,ssf,True,True,False,False,0,0.0,0.0,0.0
2278,02278_002_SN22_21bars_ssf.csv,2,22,21.0,ssf,True,True,False,False,0,0.4604457333226944,0.08333333333333333,1.0
2279,02279_003_SN22_18bars_ssf.csv,3,22,18.0,ssf,True,True,False,False,0,0.8587361308055584,0.16666666666666666,2.0
2280,02280_004_SN22_15bars_ssf.csv,4,22,15.0,ssf,True,True,False,False,0,1.1980215429306826,0.25,3.0
